id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,AUS_MORT_DTH
455,-0.125266193,0.148776527,2.552735525,-0.877508662,-0.803027969,-0.83323742,-0.806402138,-0.839623207,-0.884843101,-0.923154273,-0.840967126,-0.807134449,-0.787091281,-0.849769121,-0.685911774,-0.809954853,-0.82187781,-0.920842224,-0.924471745,-0.970833727,-0.986858956,-1.003490221,-0.952563697,-0.914637001,-0.814107999,-0.962872863,-0.921152616,-0.820282012,-0.872516686,-0.308065409,-0.315334612,0.253950561,0.16436451,0.276375558,0.295648201,-0.231372236,-0.245056992,-0.963769283,-0.922021889,-0.670135105,-0.628700017,-0.917129415,-0.85767138,-0.5305846,-0.534501386,-0.958561424,-0.922149334,-0.681264431,-0.691598076,-0.939254468,-0.898931625,-0.489758118,-0.631715567,-0.136410211,0.632012617,0.191523982,0.077890792,0.110516876,-0.210143008,-0.959988356,-1.020301666,-0.915187456,-0.734704578,-1.092742571,-0.792702959,-0.993148316,-0.714807428,-0.695559197,-1.001604892,-0.727271329,-0.231247069,-0.244951159,-0.950844264,-0.904203131,-0.752554173,-0.855801801,-0.917549522,-0.857259529,-0.292734765,-0.328679467,-1.015020592,-0.971554107,-0.371523209,-0.365224765,-0.324354742,-0.310038956,-0.10248806,-0.101706173,-0.491259729,-0.597582957,-0.665010405,-0.596881749,-0.759276541,-0.963773184,-0.704265355,-0.939123315,-0.918873075,-0.91898474,-0.924503173,-0.754933708,-0.62076802,-0.776741413,-0.85895534,-0.871869829,-0.790306832,-0.462219661,-0.54854455,-0.432785886,-0.531978304,1.750580223,1.837648745,-72.20300594,-68.81823381,-1.097463421,-43.52319641,9.170800662,-59.0808297,-40.88051879,-128.8276523,1.151530056,1395.087739,-0.371705867
456,-0.125657969,0.083021106,-0.944877637,-0.32413673,-0.349425139,-0.622935818,-0.562199181,-0.593168049,-0.63251173,-0.191469989,-0.108095108,0.253878577,0.334139388,0.058913789,0.05967142,-0.206064746,-0.225200219,-0.276298549,-0.202471642,-0.563896668,-0.5661961,-0.589927327,-0.535537054,-0.346802716,-0.562964873,-0.258593631,-0.258450634,-0.176518445,0.405989069,-0.478469774,-0.513215968,-0.231517603,-0.122137334,-0.276889007,-0.258534379,-0.507821298,-0.52410414,-0.210365974,-0.174072091,-0.249393042,-0.233949484,-0.210791207,-0.163165969,-0.183611623,-0.202552505,-0.22847394,-0.189988304,0.410216556,0.460629152,-0.307831834,-0.268291371,0.056271535,-0.124183265,0.783481997,1.443932786,1.741993447,0.077890792,1.245141783,-0.384974557,-0.273934477,-0.52562358,-0.656769558,-0.232219548,-0.448630111,0.339276352,-0.522978412,-0.504419598,-0.223400559,-0.608275571,0.541964107,-0.477514494,-0.543596558,-0.222877904,-0.186554538,-0.218948976,-0.432598474,-0.210787767,-0.163979751,-0.120049245,-0.112634581,-0.68805212,-0.650025525,-0.257783683,-0.260653644,-0.208751522,-0.265091218,0.1158817,0.066498553,-0.344594534,-0.244704602,0.880142705,1.175833309,0.328897704,-0.235059637,0.397063434,-0.257360058,-0.165235283,-0.28812497,-0.224541885,-0.30296195,0.219175964,-0.22031206,-0.19908123,-0.063918389,0.180271483,1.344914363,0.994587848,1.900550094,1.031717133,2.458842993,1.093564784,-2.066792409,-2.292765562,-0.313303567,-0.599076895,-2.590350328,-1.197559487,-0.577624576,-3.682470604,1.049099002,5.131589128,-0.192659348
457,-0.125340771,0.20625593,-1.513053888,-0.518018867,-0.541992378,-0.649500231,-0.634990447,-0.679643543,-0.63251173,-0.711071872,-0.604780883,-0.737643181,-0.692653782,-0.793626241,-0.811504664,-0.861851659,-0.848495397,-0.742441742,-0.610095316,-0.440582408,-0.440735248,-0.358081463,-0.420495222,-0.396905741,-0.521107685,-0.759772272,-0.725247787,-0.667993856,-0.666306081,0.219123096,0.247065031,-0.231517603,-0.122137334,0.337849399,-0.036861347,0.20089357,0.210230462,-0.648535772,-0.579701455,-0.745774128,-0.778146682,-0.632871356,-0.584917204,-0.577899097,-0.584464826,-0.727867461,-0.687068219,-0.924258373,-0.950769408,-0.746788746,-0.720309118,-0.351370437,-0.484367479,-0.811633334,-0.977583509,-1.016338926,0.077890792,-1.100284262,-0.210143008,-0.76042035,-0.801208131,-0.479957312,-0.488923857,-0.343774595,-0.740008993,-0.801597615,-0.399225684,-0.51568924,-0.477165797,-0.68152353,0.206003256,0.210360678,-0.785382108,-0.746988761,-0.485751574,-0.522529181,-0.633294338,-0.584914156,-0.352799293,-0.391831049,-0.793525821,-0.771823725,-0.388584137,-0.384831851,-0.318270362,-0.322881167,-0.12068554,-0.118526646,-0.491259729,-0.460352486,-0.492627688,-0.432203301,-0.902115642,-0.740401197,-0.92846443,-0.680923613,-0.72342759,-0.733631582,-0.591548614,-0.838509994,-0.401211617,-0.184413392,-0.58900684,-0.88848727,-0.901451619,-0.656688152,-0.789960758,-0.645927154,-0.879860603,1.393980639,1.730428118,-4.990280311,-5.769847954,-0.869390414,-5.815358865,1.726028241,-11.21249125,-3.228238423,-11.28950844,1.119388302,394.4232933,-0.187693525
458,-0.123722288,0.786503623,0.117540998,0.277705737,0.343816921,0.346665252,0.466270965,0.297529542,0.309224992,-0.025338774,0.006524686,0.019981137,0.076582573,0.181596379,0.181277234,0.39310747,0.6687071,1.058827635,1.483971403,2.440860808,2.607225448,3.219864175,3.337537969,3.09360501,2.73538152,0.65798816,0.894482092,1.457118134,1.733985369,0.916715967,1.069834879,0.045892776,-0.217637948,-0.092467485,0.073975169,0.864371317,0.978834013,1.129974388,1.381970989,-0.255696294,-0.153942684,1.16786038,1.45219011,-0.46821549,-0.464689456,0.842903789,1.073348375,-0.033944503,-0.018773977,0.651120188,0.873157852,0.533107347,0.954030518,0.041530942,-0.882622086,-0.955159184,0.077890792,-1.064200784,-0.559806106,0.840475653,0.836267942,1.832202829,1.843262099,3.116457454,0.199072763,0.848161197,1.588939307,1.871334989,2.833355989,0.260029999,0.864391676,0.983901219,0.636988308,0.873210347,0.639266048,0.678310261,1.167849879,1.452587482,-0.277718633,-0.255556582,1.092871315,1.3785445,-0.314653446,-0.247582254,-0.296975032,-0.300407298,-0.0660931,-0.084885701,-0.279410003,-0.244704602,0.180545695,0.140711636,0.609381758,0.764605133,0.979194365,0.950956522,1.221645884,0.765669515,1.698775166,0.182000448,1.131179485,0.955369314,0.590768084,0.134917888,0.337295804,-0.338898179,-0.254982442,-0.46643977,-0.200070192,0.739489187,-0.022385049,4.756558435,4.71625089,0.959143023,1.277713303,0.976004955,-0.729454868,0.840074898,7.109875452,0.925831937,311.3510508,1.180386239
459,-0.125710225,0.811203892,0.895387434,-0.526097289,-0.614740002,-0.27538475,-0.273382222,-0.238618522,-0.290062013,-0.516663004,-0.511001051,-0.535949011,-0.450550375,-0.392308617,-0.327074943,-0.302781521,-0.180837573,-0.192853162,-0.053276049,-0.000761546,0.175498937,0.33745613,0.240995314,0.438144678,0.307664632,-0.353571091,-0.271260998,-0.003463722,0.034809979,-0.329365955,-0.242430955,-0.231517603,-0.122137334,-0.092467485,-0.092279605,-0.352004554,-0.25484812,-0.208930921,-0.146487485,-0.472370578,-0.405284802,-0.116899909,-0.02882436,-0.5305846,-0.531079233,-0.30448513,-0.230903185,-0.288888967,-0.280498722,-0.348013275,-0.275680431,-0.044510798,0.231323231,0.147977881,-0.479036037,-0.484949166,0.077890792,-0.663273255,-0.210143008,-0.282638378,-0.279811321,-0.153534704,0.111873462,0.045688753,-0.441723505,-0.267829849,0.116224499,0.289978279,0.090976555,-0.3889504,-0.356893714,-0.264534464,-0.321551076,-0.252750062,-0.205608846,-0.08874577,-0.117328108,-0.027603518,-0.243932335,-0.295441792,-0.305709955,-0.177765837,-0.326027398,-0.339081985,-0.321312552,-0.306828404,-0.10248806,-0.118526646,-0.507555862,-0.401539426,-0.180577223,-0.22185772,-0.112604973,-0.347246465,0.005698382,-0.27621734,-0.135527569,-0.311026383,-0.080766053,-0.525098921,0.087442122,0.039953282,-0.129094582,-0.436378272,-0.317941487,-0.386329518,-0.285883716,-0.270125445,-0.242668025,4.036384941,3.635967855,1.080123662,1.009475361,-0.323277688,-0.382965455,-1.547614065,-2.703405299,-0.124262711,0.698680873,1.504891763,76.83240511,0.127534227
460,0.118993176,-0.020648748,-0.702396975,-0.526097289,-0.503478931,-0.501182259,-0.418964754,-0.597491823,-0.587452557,-0.817113072,-0.872227069,-0.746117726,-0.699521963,-0.575292819,-0.667969932,-0.276833118,-0.344979364,0.28479974,0.008000713,0.529489773,0.10538846,0.494108742,0.284136001,0.671958795,0.014664318,-0.400238217,-0.46966541,0.031147222,0.158536342,-0.361316773,-0.258053167,-0.127488711,-0.122137334,-0.276889007,-0.258534379,-0.382162633,-0.284221504,-0.133351414,-0.217483929,-0.713469962,-0.724557221,-0.158246535,-0.237664498,-0.555675621,-0.575567227,-0.301824739,-0.386666855,-0.758278905,-0.69861996,-0.392246625,-0.471329904,-0.206965901,-0.229431899,-1.472557614,-1.077293004,-1.096746587,0.077890792,-1.182474405,-0.559806106,-0.445214807,-0.289735418,0.295296382,0.199262163,0.540007617,-0.538642764,-0.286757784,-0.409745075,-0.37329219,0.076408803,-0.734718645,-0.397100641,-0.26943029,-0.368202678,-0.44369869,-0.170035166,-0.178676477,-0.158243627,-0.23807072,-0.352799293,-0.401802351,-0.278814162,-0.368629683,-0.388584137,-0.365224765,-0.315228172,-0.313249509,-0.12068554,-0.118526646,-0.458667464,-0.519165545,-0.3781253,-0.404526251,0.90025411,-0.570117618,0.487529727,-0.654330011,-0.085493524,-0.432947571,0.518299914,-0.597678328,-0.611760578,-0.390830733,-0.539016377,-0.538947994,-0.646852514,-0.661431286,-0.674080978,-0.584228366,-0.642022705,2.312538137,3.794438363,3.0562411,0.728550048,-0.397870886,-0.790428788,-2.531465129,-4.63110779,-1.676048895,0.59110752,0.732968179,191.056908,0.14396418
461,0.10957355,0.35556509,-0.006774608,-0.114097748,-0.19965062,-0.222255924,-0.247553063,-0.506692554,-0.510851962,-0.661585978,-0.60825421,-0.613914825,-0.539836738,-0.608562674,-0.566299497,-0.479702451,-0.549047536,-0.276298549,-0.380973512,-0.054197725,-0.208263669,-0.176364434,-0.214378606,-0.480410783,-0.462507622,-0.478126308,-0.497473273,-0.024230289,0.051306827,2.567508256,2.980952185,0.184597966,-0.026636719,0.399323239,0.129393427,2.482854915,2.809774955,-0.1649226,-0.184925051,-0.813534086,-0.832490923,-0.233617991,-0.26168315,-0.582200414,-0.594731286,-0.36833453,-0.399946246,-0.742344876,-0.687129605,-0.444583795,-0.478718964,-0.348362009,-0.407185148,-0.991163246,-0.517020606,-0.720928171,0.077890792,-0.839681368,-0.035311459,-0.499458759,-0.498904856,-0.153534704,-0.330531836,0.150544269,-0.581927094,-0.491936599,-0.272992986,-0.631855254,-0.178526868,-0.575133301,2.4776946,2.819836047,-0.623947429,-0.659788887,-0.405710795,-0.464338723,-0.23318363,-0.262089221,-0.386585591,-0.395154816,-0.095289923,-0.167032662,-0.371523209,-0.365224765,-0.324354742,-0.322881167,-0.12068554,-0.118526646,-0.426075198,-0.519165545,-0.92673015,-0.98989586,-0.104813749,-0.593656819,-0.043468082,-0.64417609,-0.41384194,-0.462109801,-0.225803077,-0.578983632,-0.344915103,-0.462628069,-0.379046896,-0.506286127,-0.582233452,-0.604513679,-0.706913582,-0.668363076,-0.597649963,0.628176727,2.542432516,-1.420408317,-1.768385548,-0.450135783,-1.042278875,12.45679244,-5.639808422,-1.681529702,-2.83073054,1.081126936,348.698945,-0.161156776
462,-0.124283522,0.112886556,-0.712216074,-0.110058537,-0.092668821,-0.237751832,-0.209983378,-0.234294747,-0.231485088,-0.410621803,-0.375541295,-0.352898841,-0.277128786,-0.338245103,-0.364952164,-0.465548776,-0.411523333,-0.290685684,-0.162508537,-0.017203447,-0.038522517,-0.182630538,-0.094543364,-0.196493641,0.00629288,-0.338453572,-0.293757246,0.072680355,0.405989069,0.804888102,0.924027564,-0.058136116,0.005196819,0.214901718,0.073975169,0.768870733,0.876027168,-0.056815205,0.009071602,-0.666195573,-0.658891263,-0.119053379,-0.055692682,-0.450293332,-0.46811161,-0.229234052,-0.192141719,-0.673961334,-0.611803947,-0.290948876,-0.274395377,-0.426581133,-0.407185148,-0.646402264,-0.588241673,-0.687716311,0.077890792,-0.859727744,-0.210143008,-0.337970317,-0.42790939,0.322498266,-0.030133177,0.13556491,-0.33068979,-0.42455315,0.379209286,-0.03978331,-0.010997713,-0.255962613,0.76387436,0.876193043,-0.369880793,-0.320536825,-0.303436466,-0.332087683,-0.119912246,-0.055692951,-0.277718633,-0.312060629,-0.246117314,-0.216965258,-0.286218564,-0.30640351,-0.175287431,-0.159142979,-0.12068554,-0.118526646,-0.474963597,-0.401539426,-0.257331571,-0.198332228,-0.232070403,-0.366778993,-0.279467108,-0.292173501,-0.195724778,-0.282687945,-0.261116439,-0.198491592,-0.056676953,-0.067742722,-0.189083137,-0.412884649,-0.378037215,-0.675660687,-0.687600286,-0.612273269,-0.679295809,0.599837759,2.326130605,-0.598655373,-0.191491414,-0.385935775,-0.333938034,2.967923202,-3.388808441,-0.387937075,1.142483913,1.511133742,160.9934082,-0.048316117
463,-0.075522989,0.720362219,1.233567395,-0.425117009,-0.529154563,-0.082792756,-0.188850429,-0.238618522,-0.150378576,-0.594426551,-0.611727537,-0.625779188,-0.60680151,-0.377753056,-0.345016784,0.058137176,0.0919927,0.336593428,0.290406657,0.652804034,-0.038522517,-0.157566121,-0.617025019,-0.680822884,-0.805736562,-0.251034871,-0.323439796,0.571077956,0.059555251,-0.180262135,-0.174734702,0.115245371,-0.122137334,0.030480196,-0.036861347,-0.150950691,-0.186310223,0.026896274,-0.095388134,-0.558252384,-0.541900187,0.054947009,-0.043072712,-0.537753463,-0.55845646,-0.123198441,-0.234851112,-0.639437605,-0.595206768,-0.215313224,-0.286282127,-0.231033324,-0.334680533,-0.584440612,-0.920606655,-0.871255538,0.077890792,-0.737444848,0.139520089,-0.283260085,-0.045449943,0.200089788,0.28118907,-0.074146124,-0.508531927,-0.041451746,-0.388706292,-0.23089514,-0.568214251,-0.546407939,-0.160884948,-0.191097071,-0.206096752,-0.287757311,-0.161141746,-0.432598474,0.054517072,-0.043073061,-0.364061392,-0.358593374,-0.101090976,-0.251964741,-0.388584137,-0.384831851,-0.312185982,-0.310038956,-0.12068554,-0.118526646,-0.328298402,-0.205495896,-0.204484315,-0.18310985,-0.252847,-0.213022938,-0.299133694,-0.27573382,-0.193770323,-0.251713372,0.110935056,-0.152304697,-0.62189395,0.066877283,-0.099100304,-0.385379919,-0.407115793,-0.609256813,-0.648973693,-0.567401423,-0.551502311,3.368888252,4.258115256,-0.258929309,-2.038792687,-0.306400355,0.345506305,-0.513812532,-3.06437865,-0.04495776,-1.089213719,0.736556627,313.9979898,-0.225848442
464,-0.125520553,0.602949298,-0.271683629,3.008212497,2.872866661,2.686547287,2.725148317,2.052982076,2.048509082,1.604161009,1.62856844,1.63861922,1.858875735,1.699533506,1.550837806,1.52540142,1.314183601,1.107743896,1.169594974,0.993973487,1.116455326,0.437713802,0.375210785,-0.146390616,-0.311821747,1.951850659,1.852134886,0.453400745,0.529715432,1.220248743,1.288545851,0.045892776,0.037030357,-0.030993645,0.240229943,1.155899419,1.238298906,0.931936947,0.836157563,2.842352004,2.807818484,0.559720411,0.512613036,3.088974408,2.995107641,1.625058939,1.503313529,1.13056745,1.056850887,1.983523244,1.886422937,0.129978017,0.240678666,-0.160241615,-0.977583509,-0.780359921,0.962219874,-0.607143401,1.013677834,1.854790927,1.430187003,2.661860291,1.411780388,0.794656728,1.565352031,1.419027716,3.030095941,1.279263045,1.037880477,1.459047884,1.150866027,1.243380008,1.809990811,1.70638286,1.702029731,1.990240577,0.559716059,0.512202111,-0.037460518,-0.046159231,2.111747263,1.912403278,1.999945903,2.066053809,4.546191474,4.557158968,-0.12068554,-0.118526646,1.578349133,1.049182702,-0.301370951,-0.309040428,0.118534664,1.756757393,-0.057234692,1.794215472,1.201710444,1.935948163,0.290024251,0.841813233,2.283006154,3.414428066,2.920323653,1.285532421,0.814830674,0.377315043,0.47119751,0.189810974,0.492144587,3.170750446,1.742907733,0.450224449,0.413285734,2.121022893,0.807602269,0.981141561,4.110371946,2.21898972,3.578383543,1.128305363,38.15423405,0.031377912
465,-0.125476097,0.286062128,-1.794834804,-0.307979885,-0.276677516,-0.319658771,-0.285122749,-0.320770242,-0.073777981,-0.36113591,-0.187981632,-0.341034478,-0.277128786,-0.190610122,-0.095824541,-0.125860591,-0.032222709,-0.172711172,-0.135866466,-0.354262425,-0.26730407,-0.295420418,-0.046609267,0.00391846,-0.336936059,-0.292443729,-0.197835743,-0.314962223,-0.187897475,-0.222863226,-0.289297592,-0.127488711,-0.217637948,-0.276889007,-0.258534379,-0.251477622,-0.32828158,-0.100345174,0.0497702,-0.446369664,-0.483027258,-0.110008804,0.001300728,-0.368568292,-0.368869161,-0.188568065,-0.089854516,-0.018674392,0.036762737,-0.248741481,-0.163559469,-0.394992641,-0.341697109,-0.061738477,0.375616774,0.399535106,0.077890792,0.060400935,-0.210143008,-0.256992956,-0.288972026,-0.60236579,-0.166678022,-0.283857157,-0.232829567,-0.285243549,-0.157279679,0.031415215,-0.251365632,-0.017648499,-0.256376398,-0.323284378,-0.251070239,-0.153138528,-0.601366034,-0.575429597,-0.110006384,0.001707195,-0.31150493,-0.295441792,-0.380068914,-0.27249777,-0.269157635,-0.227975168,-0.214835902,-0.194459058,-0.10248806,-0.118526646,-0.214225472,-0.068265424,0.277432331,0.370431151,0.193849826,-0.294658889,0.100097992,-0.182897972,-0.129273313,-0.205910548,0.142464844,0.012648499,-0.304381613,-0.363906732,-0.519020192,-0.208891236,0.02130859,0.163874016,0.251025929,0.245900781,0.378550367,2.274993874,2.136702692,-0.869122829,-0.875966657,-0.293866131,-0.690165685,-1.874424846,-2.243362818,-1.188315685,-1.924788031,1.524252292,595.5243202,-0.072028692
466,0.062559978,0.082622512,-1.495794357,-0.679587314,-0.726001074,-0.711483861,-0.665515816,-0.679643543,-0.790218837,-0.873668379,-0.844440453,-0.720694091,-0.754467417,-0.874721512,-0.841407734,-0.760416993,-0.841841,-0.765461159,-0.831224499,-0.810525188,-0.935198605,-0.853103714,-0.938183468,-0.730925909,-0.8810795,-0.852449241,-0.902405742,-0.764904501,-0.740541899,0.400177734,0.330383496,0.011216479,-0.122137334,0.091954036,-0.258534379,0.386868393,0.26897723,-0.787736002,-0.828867319,-0.732379718,-0.756258029,-0.753465684,-0.802306354,-0.588652391,-0.591309133,-0.846064862,-0.898102868,-1.009239861,-0.99098565,-0.850787768,-0.893791409,-0.36791679,-0.549855518,-0.894248869,-0.445799538,-0.589828724,0.077890792,-0.583087749,0.139520089,-0.898439345,-0.82258311,-0.6703705,-0.718319196,-0.733237942,-0.853865598,-0.819768432,-0.977792215,-0.916649353,-0.943333882,-0.8996235,0.386934425,0.274006419,-0.89513084,-0.924252737,-0.507985124,-0.691810512,-0.753456757,-0.802301943,-0.390339624,-0.398478584,-0.883178466,-0.941221222,-0.388584137,-0.384831851,-0.312185982,-0.322881167,-0.12068554,-0.118526646,-0.474963597,-0.67600037,-0.677593085,-0.637013472,-0.82680048,-0.857596365,-0.837998137,-0.912046192,-0.754698867,-0.87367619,-0.740369212,-0.798921227,-0.769390816,-0.821614748,-0.808964877,-0.844938114,-0.894989713,-0.685146955,-0.822793362,-0.707625942,-0.874535874,1.564477775,1.912325904,-23.57758336,-27.12134508,-0.845542241,-16.41689138,4.460979823,-26.27591628,-16.05522949,-48.83488675,1.03108951,363.5760831,-0.339595639
467,-0.124833269,-2.529945737,-0.009961294,-1.261233724,-1.235234439,-1.200711799,-1.278371314,-1.155258761,-1.222786901,-1.029195474,-0.945166938,-1.047811526,-1.091008323,-1.2843566,-1.256063627,-1.255795596,-1.281031197,-1.315049739,-1.260161829,-1.295561279,-1.296821061,-1.147610623,-1.096365987,-1.048245068,-0.973165313,-1.310575815,-1.317336545,-1.45712339,-1.441657958,-0.49977032,-0.544460393,-0.231517603,-0.217637948,-0.276889007,-0.258534379,-0.527926684,-0.568164217,-1.395242162,-1.390960184,-0.820625244,-0.825697893,-1.365481899,-1.354328239,-0.577899097,-0.599522301,-1.341657823,-1.345654243,-1.061025456,-1.118017903,-1.30156275,-1.319144285,-0.543909819,-0.711236757,0.386291925,0.313891848,0.909948954,-0.364273749,1.174979465,0.838846285,-1.340784007,-1.266877317,-1.228009122,-1.319116515,-1.272494885,-1.195435415,-1.255110936,-1.230257611,-1.302620304,-1.154566295,-1.189004924,-0.507669689,-0.572971515,-1.303248449,-1.301694525,-0.957102831,-0.966892675,-1.365466783,-1.353913275,-0.360307359,-0.408449886,-1.301381689,-1.311282421,-0.365836232,-0.384831851,-0.333481312,-0.313249509,-0.12068554,-0.118526646,-0.621628792,-0.67600037,-1.251363295,-1.237605459,-1.348812468,-1.269281957,-1.339496068,-1.262598221,-1.388724023,-1.311439159,-1.234756284,-1.193709211,-1.108295828,-1.234449429,-1.088911469,-1.277564594,-1.269780274,-0.670917554,-0.830518681,-0.679581038,-0.95795663,1.861946555,1.472543229,10.24524888,9.878258037,-1.532032652,8.141402983,5.95335933,8.286024204,6.817693456,22.02880583,1.087550607,27.43090702,-0.441655573
468,-0.124866707,0.828763323,0.554909578,0.487744718,0.399447457,0.468418811,0.524973599,0.306177092,0.606615536,0.260972467,0.367750704,0.082692769,0.184756436,0.054755057,0.165328931,0.277519129,0.548927956,0.466077648,0.809927026,0.652804034,0.751142845,0.688357979,1.070255189,0.805566862,0.994122511,0.352022707,0.545165348,0.5433892,0.826658704,1.310776062,1.517671632,0.184597966,0.100697433,0.768166283,0.738994266,1.326795202,1.507554927,0.904670922,1.135970571,-0.544070068,-0.509444598,0.790572411,1.031253067,-0.423768539,-0.439365521,0.571543839,0.771511401,-0.021993981,0.034847678,0.399564112,0.562817309,-0.315269303,-0.114827831,-0.301641281,-0.479036037,-0.591576717,0.077890792,-0.63320369,-0.035311459,0.416626779,0.341589856,0.34970015,0.439581091,0.569966336,0.213187218,0.350735066,0.715829814,0.893292094,1.008744971,0.514302647,1.331797196,1.502858797,0.322509526,0.498951036,-0.339010145,-0.157516311,0.790565725,1.031653078,-0.240178302,-0.20570007,0.708419676,0.886218441,-0.326027398,-0.34561768,-0.296975032,-0.287565087,-0.12068554,-0.079278877,-0.067560277,0.284612932,0.064785038,0.122721553,0.695085218,0.305841141,0.933961219,0.521107207,0.518823917,0.48343844,0.711262215,0.426131178,0.460125042,0.695103971,0.680750917,0.219724138,0.471057263,-0.277237438,-0.054124157,-0.180381754,0.092789907,2.129465072,1.509080074,1.515380696,1.987482226,0.476072368,0.768413081,3.261906177,-1.352966606,0.971219031,2.807453956,0.751562787,90.05978708,0.349941873
469,-0.125598256,0.617938987,-0.282672961,3.294996491,3.031199724,2.292508496,2.203868928,2.342674982,2.129615594,2.265151159,2.41701369,2.982682048,2.990408676,2.233930549,2.194750563,1.92878114,2.021767807,1.766674707,1.609189133,1.577660986,1.544498232,1.496685453,1.746125954,1.523710222,0.776465134,2.610777331,2.48921614,0.4810895,0.678187068,0.016767912,-0.049757003,0.080569074,-0.090303795,-0.030993645,0.018556911,0.024971439,-0.059025559,1.283525158,1.216915562,3.621591518,3.543730089,0.421467628,0.362801786,4.566477104,4.485113236,2.25215126,2.207121263,2.118477248,2.050766562,2.571725506,2.464054713,0.540628417,0.769260694,0.465729939,-0.692699239,-0.546128908,0.962219874,-0.396656448,0.664014736,2.482715184,2.455422605,2.988282899,1.54286344,2.112840366,2.163804933,2.425236738,3.030095941,1.867587698,2.155955492,1.943123427,0.015020355,-0.049118111,2.46042825,2.380749764,3.022702593,3.064119021,0.422326053,0.362391801,0.949850171,0.990856222,2.281032552,2.150866421,3.279515567,3.366657132,6.125088092,6.249120252,-0.10248806,-0.118526646,3.468700536,3.225265896,-0.07488271,-0.101462553,0.531469521,2.613183624,0.404930068,2.647628343,1.961602493,2.518204216,1.496984525,1.294884679,2.706355937,3.611870739,2.900327468,2.159380609,1.678787536,1.321198693,1.253386023,1.188209543,1.322802322,2.548095833,1.885904948,1.320250557,1.167792686,2.83933009,0.852870672,-0.015838374,4.656399128,1.86986241,3.933030728,1.170761819,21.35190954,0.551317678
