id,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,DEATHS,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,AUS_MORT_DTH,AREA_SQKM,Long,Lat
538,-0.485705177,-0.559109466,-0.56537959,-0.571591602,-0.601815598,-0.618993978,-0.601495964,-0.497107743,-0.435949381,-0.462569693,-0.47756262,-0.516461048,-0.743904373,-0.67769921,-0.558286406,-0.506191242,-0.917397547,-0.879848229,-0.965893594,-0.842315274,-0.948039018,-0.839222312,-0.662494319,-0.662133312,-0.695682612,-0.608567111,-0.419893274,-0.440312311,-0.231517603,-0.217637948,-0.092467485,-0.258534379,-0.437452446,-0.470252936,-0.607397559,-0.586032348,-0.500735211,-0.53057847,-0.628564415,-0.625219687,-0.324838227,-0.32780332,-0.602829053,-0.598060407,-0.309470421,-0.388380385,-0.621854856,-0.630034074,-0.548422461,-0.715914474,0.624605968,1.458177,1.303247296,0.077890792,1.467656561,0.489183187,-0.695451949,-0.616467241,-0.779178036,-0.751089959,-1.12270129,-0.627093351,-0.6138325,-0.683249254,-0.654338999,-0.815866046,-0.578325008,-0.427255836,-0.479950817,-0.616899345,-0.613006473,-0.845935082,-0.908702217,-0.628126061,-0.625623479,-0.251440401,-0.262204117,-0.678032118,-0.652358824,-0.229348801,-0.162618218,-0.214835902,-0.252249007,-0.12068554,-0.118526646,-0.393482933,-0.460352486,-0.412098536,-0.414213219,-0.478792487,-0.653256071,-0.564632598,-0.627252889,-0.746881048,-0.626373888,-0.616772444,-0.417329499,-0.713094303,-0.767766746,-0.85895534,-0.542959101,-0.460749615,0.054781936,-0.235669145,-0.180381754,-0.230243657,14,1.824085666,1.513555081,-6.678401656,-6.717618946,-0.426144745,-3.400621435,-4.374912262,-5.448752959,-3.655266482,-11.86186718,0.989895411,9.497871886,-0.366019805,-0.125742907,0.446614672,-0.513695572
539,-0.215078028,0.027150795,-0.202332614,-0.280426538,-0.242942297,-0.366662608,-0.265698829,-0.06988851,-0.044425405,-0.031591289,-0.001387823,-0.041999016,-0.241448932,-0.191928235,-0.227382288,-0.01597715,0.085558436,0.145978736,0.149472997,0.173887579,-0.129689607,-0.169507308,-0.127136938,-0.078480648,-0.418795056,-0.319872263,-0.446518956,-0.419482695,-0.092812413,-0.122137334,-0.276889007,-0.258534379,-0.457557832,-0.435983988,0.007762222,0.05384006,-0.264363266,-0.246780764,-0.078137446,-0.051621724,-0.082530653,-0.051977755,-0.032745124,-0.013767193,-0.085730097,-0.008560329,-0.082950832,-0.03890923,-0.45215277,-0.570905245,0.041530942,-0.061205774,0.062172528,0.077890792,0.048373109,0.139520089,-0.1418217,-0.030945493,-0.439154486,-0.439767712,0.000750674,-0.143438017,-0.027823633,-0.062605156,-0.193422232,0.010853916,-0.09212166,-0.462436896,-0.430992555,-0.076210638,-0.037932856,-0.574685774,-0.437888515,-0.078996727,-0.051214925,-0.202637972,-0.169138628,-0.075249919,-0.02843471,-0.132670205,-0.149546827,-0.199624952,-0.200880164,-0.090356407,-0.090492525,-0.328298402,-0.264308955,0.005646442,0.02170032,-0.268429447,-0.048248535,-0.183100839,-0.003028517,-0.130055095,-0.060428914,0.312725698,-0.018142764,-0.389952314,-0.435704068,-0.439035452,-0.114916742,-0.023278563,-0.115970885,-0.046398839,-0.214035638,-0.003055217,49,5.660980054,3.694040827,0.155160525,-0.110781744,-0.028405929,-0.762255698,-1.679382995,-0.422722444,-0.571641935,-0.884516842,0.682437079,16.13503744,-0.029174731,-0.125714236,0.089402594,-0.930671771
540,-0.804802861,-0.747397433,-0.950563577,-1.036516463,-1.034193069,-0.889349018,-0.346997083,-0.337334697,-0.40374611,-0.579328783,-0.675102383,-0.911181562,-0.696725458,-0.981583336,-0.938106786,-1.097645201,-0.999607054,-1.038519307,-0.896966445,-0.708099803,-0.781028934,-0.663422124,-0.839303571,-0.929901157,-0.2042072,-0.740541899,-0.222863226,-0.232016147,1.155534293,0.705534658,0.891113964,0.461902976,0.029997786,-0.068816687,-0.9518105,-0.995731572,-0.496007772,-0.586432274,-0.909807616,-0.976136254,-0.368568292,-0.412672725,-0.969963102,-1.019411902,-0.716452078,-0.807139975,-0.91055344,-0.939410826,0.582746407,-0.08442267,0.30685391,0.598776118,0.039448623,0.520055333,-0.212229785,-0.734637655,-0.819016252,-1.029462371,-0.425553544,-0.133907259,-0.868052178,-0.465247597,-1.065831587,-0.557016556,-0.684317325,-0.732101469,-0.643223048,0.030097953,-0.073597242,-0.886069018,-0.949076059,0.225722021,-0.374408016,-0.909797108,-0.97694494,-0.334029128,-0.378535979,-0.844153197,-0.916954914,-0.172479039,-0.182225303,-0.275679702,-0.293986193,-0.10248806,-0.101706173,-0.344594534,-0.381935073,-0.819777369,-0.89579389,-1.016386923,-0.770952074,-1.070063846,-0.861760108,-0.84812181,-0.926234108,-1.117465474,-1.067245093,0.000745491,-0.87546275,-0.658993488,-0.745233468,-0.878188757,-0.547596072,-0.60648444,-0.53935652,-0.675745989,30,1.649366755,0.71987168,81.80065347,85.44115191,-0.706669349,32.06629521,-102.2343887,97.71364558,47.66170846,119.7068908,1.101951798,803.9535654,-0.319218392,-0.125707475,0.456780845,1.839419499
541,-0.764410749,-0.777352337,-0.941708773,-0.937896038,-0.95204135,-0.812748424,-0.38234415,-0.351228005,-0.439339199,-0.481457193,-0.76867385,-0.807517589,-1.015183132,-0.966056409,-1.012919891,-0.929800159,-0.892734695,-0.713797102,-0.665120581,-0.415701812,-0.296699691,0.274178882,-0.851134674,-0.78117596,-0.730293556,-0.658057656,-0.233513499,-0.237223551,-0.127488711,-0.058470257,-0.276889007,-0.092279605,-0.261530315,-0.240161427,-0.759991626,-0.666072925,-0.718985307,-0.692856414,-0.763371646,-0.672035702,-0.521265078,-0.527657079,-0.819080889,-0.745928223,-0.685911856,-0.664148896,-0.837281401,-0.794520987,-0.416051636,-0.376779987,-0.646402264,-0.255876692,-0.360841689,0.077890792,-0.641222241,-0.734637655,-0.837512041,-0.981368669,-0.683971442,-0.587236145,-0.463609471,-0.565930711,-0.964377855,-0.567535947,-0.575645892,-0.222230126,-0.49108502,-0.271453996,-0.240055333,-0.82431438,-0.74985299,-0.828148242,-0.924572342,-0.764223998,-0.671625015,-0.337783161,-0.348622072,-0.925367946,-0.811489806,-0.35446228,-0.280260729,-0.287848462,-0.297196746,-0.12068554,-0.101706173,-0.393482933,-0.636791664,-0.451104844,-0.404526251,-0.767067764,-0.77545958,-0.710165331,-0.699780895,-0.678866019,-0.816175522,-0.892973385,-0.668058358,-0.259344402,-0.471602736,-0.778970599,-0.777895335,-0.721810626,-0.580798009,-0.43652743,-0.483266713,-0.469856465,120,1.751697568,0.805576161,-45.90761723,-97.30678402,-0.770081208,-74.51701541,-56.56500983,-150.443678,-83.56171099,-155.9597269,0.889544528,445.9817625,-0.097456917,-0.125754145,0.274370363,-1.558000089
542,0.730097389,0.835933199,1.037339987,1.055645409,0.959067073,1.057207269,0.268041881,0.381644012,0.028455682,0.134962118,0.295961505,0.442430706,0.572387345,0.748559863,0.877549727,0.863211167,1.20360773,1.463317681,0.926469948,1.257198167,0.872370896,1.069465449,0.656016309,0.799497933,1.048708989,1.46178737,0.906065694,1.028175646,0.115245371,-0.058470257,0.583744761,0.90524904,0.91966113,1.037580781,1.314139641,1.482360865,-0.528311938,-0.489820289,1.202746597,1.368735474,-0.492589625,-0.475640347,0.883569776,1.028485567,-0.087057933,0.041869561,0.698054812,0.829466015,0.175104434,0.31318328,-0.646402264,-0.57399746,-0.759384009,0.077890792,-0.789565427,-0.035311459,0.761674267,0.618701191,0.839334063,0.789135894,1.034326481,0.389147427,0.661910317,0.96829521,0.983227073,1.394790416,0.508983136,0.924702066,1.042651134,0.642022654,0.785373978,0.216828601,0.302717308,1.201874363,1.369540463,-0.322767029,-0.355269606,1.198872384,1.31694541,-0.320340422,-0.352153375,-0.278721892,-0.300407298,-0.12068554,-0.118526646,-0.360890667,-0.10747413,0.074851182,0.125489258,1.336562637,0.453587186,1.411859247,0.599437453,0.894470141,0.766493307,0.986201964,0.393140539,0.981430759,0.327142625,0.590768084,0.463828616,0.562170141,-0.476449063,-0.339960947,-0.455221809,-0.207169831,123,3.027751056,0.66283967,2.341371784,1.516559799,0.361836391,1.550932546,2.158277087,0.692441411,0.651507953,3.15043348,1.213952637,131.0641012,0.409955961,-0.119571789,0.709892115,0.653679375
543,-0.687665736,-0.892892681,-0.766826388,-0.797009716,-0.865565856,-0.821760258,-0.824182486,-0.834020471,-0.832558084,-0.835168553,-0.799864339,-0.755685602,-0.677853892,-0.617809637,-0.480595874,-0.444914481,-0.304936721,-0.296824271,-0.251557687,-0.238345654,0.10412451,-0.02719287,-0.813012233,-0.797735698,0.591844522,1.140098825,-0.483794911,-0.508008564,-0.231517603,-0.217637948,-0.030993645,-0.092279605,-0.492742258,-0.519208576,-0.659537852,-0.652958932,-0.728440185,-0.692856414,-0.656559527,-0.63743256,-0.558543166,-0.557772029,-0.724446957,-0.712191391,-0.548480856,-0.56201241,-0.821411421,-0.830502499,0.066801032,0.357621592,-0.172951697,-0.308105475,-0.425517417,0.077890792,-0.631199053,-0.384974557,-0.74876334,-0.62333777,-0.711173326,-0.756551753,-0.523526909,-0.780470431,-0.630489083,-0.777923777,-0.605624218,-0.415252849,-0.730463036,-0.507669689,-0.5142216,-0.744100475,-0.726620907,-0.316776595,-0.136356144,-0.65612089,-0.637429183,-0.315258963,-0.355269606,-0.909546891,-0.856289144,-0.35446228,-0.35868907,-0.321312552,-0.313249509,-0.08429058,-0.101706173,-0.523851995,-0.440748133,-0.302629219,-0.281363378,-0.120396197,-0.845576348,-0.173267546,-0.821144425,0.864762427,-0.826555299,-0.359489377,-0.853905626,-0.66130151,-0.866488083,-0.798966784,-0.793939761,-0.77738302,-0.367356983,-0.299403024,-0.298170349,-0.336738238,45,2.662631963,2.673636409,-1.493016154,-2.549885102,-0.627118881,4.598133838,-4.17663226,-6.986723687,-4.229005236,-10.120179,1.15516042,108.1053471,-0.029440587,-0.108152191,-0.006029337,-1.053944126
544,-0.865391028,-0.875775593,-0.7911771,-0.792313506,-0.861242081,-0.983973282,-0.898411326,-0.861807088,-0.863066446,-0.866075371,-0.970372345,-0.992916618,-0.885441116,-1.003764659,-0.886313098,-0.879180225,-0.65021665,-0.654756701,-0.690184998,-0.621818429,-0.530513808,-0.50436481,-0.934609674,-0.953959645,-0.965647979,-0.897261959,-0.345341364,-0.351786441,-0.231517603,-0.217637948,-0.276889007,-0.258534379,-0.382162633,-0.387028348,-0.807826757,-0.832484972,-0.876566604,-0.868720418,-0.840035184,-0.853600423,-0.596538141,-0.605682177,-0.893571856,-0.917124699,-0.967413035,-0.965451528,-0.911904076,-0.936840718,-0.416051636,-0.580260679,-0.822754656,-0.630974314,-0.635276532,0.077890792,-0.745463398,-0.035311459,-0.954237565,-0.910373202,-0.901586514,-0.90948198,-0.613403066,-0.892445109,-0.902294229,-0.841040126,-1.040309949,-0.593707818,-0.96452154,-0.382023043,-0.382034293,-0.916275091,-0.928389957,-0.801467982,-0.871671926,-0.839594691,-0.854409877,-0.401601723,-0.408449886,-0.679086855,-0.764823829,-0.365836232,-0.35868907,-0.333481312,-0.322881167,-0.12068554,-0.118526646,-0.621628792,-0.734813429,-1.227456203,-1.176715948,-0.567093023,-1.002337406,-0.739665209,-0.99956332,-0.887210907,-0.925739833,-0.644518658,-0.941880664,-0.799790934,-0.920336085,-0.93894008,-0.921149136,-0.980286875,-0.66617442,-0.788029428,-0.662754096,-0.846137319,42,1.831065203,1.894688387,-19.87061893,-24.04759,-0.667569788,-20.78518912,-19.17426549,-35.79297399,-20.75371727,-55.94163352,1.115856782,94.02974349,-0.238378079,-0.032480341,0.363712407,-0.482101707
545,-1.156214234,-1.068342832,-1.176361087,-1.238453523,-1.293619552,-1.209269149,-1.025660767,-1.000740172,-0.974930439,-0.994853778,-1.167912108,-1.212205792,-1.189745116,-1.243322948,-1.17405581,-1.233519759,-0.757089009,-1.071729532,-0.953361385,-1.081985758,-0.998142043,-0.964793875,-1.222499831,-1.262658164,-0.924114845,-1.103472565,0.085994686,0.215820606,-0.231517603,-0.122137334,-0.276889007,-0.258534379,0.024971439,0.161274822,-1.333056492,-1.339860832,-0.701651365,-0.788713618,-1.324996661,-1.33397345,-0.439540038,-0.516021758,-1.247403947,-1.290024361,-1.042435755,-1.110357667,-1.224576461,-1.272239814,-0.094149857,-0.147571851,-1.817318597,-0.792408734,-0.738408098,0.077890792,-1.164432666,-0.909469204,-1.198723916,-1.26077018,-0.915187456,-0.762013547,-0.898010897,-1.048645081,-1.26571058,-1.061947347,-1.156475963,-1.067159779,-1.091125913,0.035123818,0.161402416,-1.238137581,-1.290874102,-0.752554173,-0.808191427,-1.324551264,-1.334779893,-0.315258963,-0.375212211,-1.198544831,-1.265083103,-0.388584137,-0.365224765,-0.306101602,-0.29077564,-0.12068554,-0.118526646,-0.55644426,-0.67600037,-1.187191627,-1.190554473,-1.278691455,-1.171619316,-1.298196238,-1.223916618,-1.10181005,-1.24998429,-1.08971926,-1.213503594,-0.86847268,-0.830589415,-1.078913376,-1.240891621,-1.236178362,-0.708862625,-0.83631267,-0.735670845,-0.95618172,15,1.780422756,1.567034692,11.95884116,12.17164959,-7.724602757,7.775380633,2.486044519,14.86801895,8.89597497,23.09861953,1.124175483,750.808536,-0.409874931,-0.122792763,-0.836785111,0.522647491
546,0.709901333,0.835933199,0.065525216,0.053004422,0.435890333,0.016340365,1.643042782,1.333335636,1.699635944,1.64252801,1.246231734,0.994640718,0.562951562,0.329332857,0.368245126,0.325041348,0.143105091,-0.045902567,0.099344162,0.245788724,0.504948711,0.650893571,0.862403317,0.732946532,1.367129678,0.843155553,0.267049324,0.252272435,-0.231517603,0.005196819,-0.030993645,-0.092279605,0.215972609,0.229812718,0.37322262,0.305719164,1.387088727,1.21372073,0.666101836,0.547216177,0.716797589,0.637243942,0.505034048,0.439526621,1.332398484,1.175584551,0.83176784,0.733086965,0.244298275,0.200918071,0.731052908,0.494318553,0.581326339,0.077890792,0.218767309,-0.384974557,0.776439813,0.41182193,1.165756671,1.482783708,0.345275943,1.594521905,0.381776879,0.75790738,1.189328066,0.382331608,1.310101563,0.216054987,0.220152331,0.841047113,0.71695072,1.208444925,0.794691176,0.666096409,0.547619222,0.431793612,0.419168216,0.412565946,0.385959167,0.828428788,0.562843938,0.825593084,0.733390678,-0.060027274,-0.096099349,1.545756868,1.362852352,1.275238859,1.192439539,0.482125104,1.066608068,0.566196069,0.860054755,1.099687901,0.781815835,0.162643908,0.824218226,1.792100555,0.668179971,0.940701324,1.123369118,1.055859776,1.031867524,1.301669264,1.00872216,1.38847398,112,2.188951945,7.364764623,0.602611215,1.038867692,-0.269882643,1.565555248,0.084041059,2.140567795,1.461990636,4.465395146,1.075736999,6.075388306,0.190031704,-0.12561595,-2.525929663,0.026016403
547,0.233274414,0.236835122,0.444068099,0.33242896,0.435890333,0.439896594,-0.035942894,0.152404424,-0.059679586,0.001032574,0.36458058,0.336773195,0.423773764,0.531182897,0.586929588,0.801934405,1.006304913,1.219776027,1.045525933,1.20926407,1.056081988,0.491836258,0.423666605,0.503609778,0.404945422,0.645193371,-0.015182906,0.127294736,-0.231517603,0.037030357,-0.276889007,-0.036861347,-0.070529146,0.12211031,0.894625545,1.000308577,-0.366003202,-0.347921436,0.872404276,0.966117741,-0.416599676,-0.407197279,0.626271896,0.716958227,-8.46911E-05,0.054636622,0.50119952,0.578237957,-0.330311442,-0.453962318,0.041530942,-0.251128621,-0.046203016,0.077890792,-0.27637819,-0.035311459,0.446002444,0.588928899,0.227291672,0.674438224,0.73473929,0.121913741,0.596798221,0.642194074,0.792115243,0.888561012,0.197259764,-0.075445229,0.127131633,0.474211137,0.551780156,-0.223395686,-0.369117974,0.872827452,0.966111067,-0.255194434,-0.23229021,0.725295468,0.836752505,-0.149731133,-0.136475437,-0.269595322,-0.277933429,-0.0660931,-0.062458404,-0.328298402,-0.166287189,0.240942559,0.151782456,0.071787322,0.536725639,0.345930311,0.635701456,0.582539146,0.540939109,1.205649286,0.400838355,0.175264683,0.102775951,-0.009117471,0.360112864,0.503366794,-0.068539546,0.048236315,-0.197208696,0.193959759,86,1.1561722,0.157446575,1.8382675,1.589293597,0.351139853,0.660909871,-0.284136068,0.467961442,0.220900629,2.145487616,1.000432215,108.314701,0.35611534,-0.1253681,0.677191851,-0.137591657
548,1.432920135,1.323770204,1.391532159,1.799994807,0.950419524,1.534834506,0.699276097,0.346910741,0.314895301,0.328988252,1.637152528,1.680417772,1.49237618,1.473889127,1.795448978,1.952871838,1.705085721,1.666269059,1.314968424,1.20926407,1.223092072,1.881494891,1.349450364,1.485633507,1.554028779,0.983378765,-0.340016227,-0.237223551,-0.023459819,-0.122137334,-0.276889007,-0.258534379,-0.346978207,-0.264639248,1.34284072,1.451610813,1.151504688,1.163150394,1.8156242,1.857657513,0.045075112,0.14376942,1.48595846,1.581554266,1.734068799,1.637113795,1.397009278,1.429264973,-0.100166713,0.825393299,0.731052908,0.755462467,1.497274478,-0.364273749,1.357401491,0.314351638,1.379340356,1.850052663,0.200089788,0.685361812,1.079264559,0.664849786,1.883897798,0.410767461,1.035689144,1.194483818,0.711124572,-0.346841983,-0.264534464,1.446846688,1.534529094,0.39914371,0.567219388,1.815607149,1.858052344,-0.026198419,0.036934956,1.445680843,1.5815415,-0.035991608,-0.038440011,-0.230046852,-0.197669611,-0.01150066,-0.028817459,0.20947398,0.755117406,1.776029525,1.682323326,1.630032064,1.333051784,1.887790616,1.300541511,1.230245485,1.414158429,1.918222489,1.519221027,0.087442122,0.210471955,0.230836751,1.53422102,1.514655118,1.359143764,2.023986557,1.047985025,1.841075951,152,1.467689227,0.357722812,1.669101797,1.364013694,-1.203419971,0.890301985,-0.443929445,1.616988533,0.619307072,1.884447176,1.120947501,12.06192391,0.616377752,-0.125306896,-2.537329201,0.046022085
549,-0.065627214,-0.169695716,-0.162485995,-0.123103479,0.046750609,-0.037730643,-0.074824668,-0.142828379,-0.174933397,-0.21188106,-0.296657785,-0.289197722,-0.357037273,-0.296180453,-0.273421121,-0.231777919,-0.362483376,-0.22302377,-0.602459536,-0.339007257,-0.380204733,-0.161135871,-0.272396584,-0.246265166,0.211124133,0.059555251,0.682409965,0.981309009,2.057118025,2.074376798,2.305012298,2.346123751,1.130767686,1.448808158,-0.010893479,0.000479676,-0.588980737,-0.590206179,-0.050573028,-0.026381785,-0.4624804,-0.473587055,-0.189328177,-0.179939035,-0.376526126,-0.401785798,-0.244014252,-0.233916176,-0.309252448,-0.229431899,-0.095102443,-0.056457703,-0.219254286,0.077890792,-0.164118482,0.314351638,-0.272380209,-0.441650448,-0.180736588,-0.051980352,-0.328795235,-0.079452487,-0.42455315,0.095185716,0.095119158,-0.145749425,-0.130422142,1.125736698,1.453900535,-0.339339097,-0.333266734,-0.054420707,-0.162806352,-0.051001898,-0.026382238,-0.296488798,-0.348622072,-0.071030971,-0.076967326,-0.371523209,-0.365224765,-0.287848462,-0.284354535,-0.12068554,-0.101706173,-0.26311387,-0.42114378,-0.364284352,-0.335333626,-0.42944807,-0.236061305,-0.456466378,-0.201271733,-0.343481565,-0.239356495,-0.519660698,-0.243578799,-0.025150906,-0.031844054,-0.029113656,-0.239261042,-0.239106231,-0.585541143,-0.60841577,-0.556183462,-0.516004117,88,0.752137155,0.719487047,-1.295186671,-2.247804888,-0.356793568,0.484784815,19.51234226,-2.334907289,-0.480657138,-1.148528697,0.813668331,1111.343852,-0.133474701,-0.125724498,0.237831866,2.147269213
550,-0.053509581,-0.049876101,-0.071724251,-0.181806113,0.003512862,0.020846283,-0.156122922,-0.108095108,-0.217306122,-0.208446969,-0.327848273,-0.28122357,-0.248525769,-0.24516341,-0.30507282,-0.325025165,-0.687210928,-0.717487127,-0.771644356,-0.861488913,-0.664121875,-0.579707748,-0.266152391,-0.302505787,-0.744137934,-0.707548202,-0.27611459,-0.148697681,-0.127488711,-0.217637948,-0.030993645,0.073975169,-0.281635702,-0.166727967,-0.320386775,-0.337318691,-0.112297314,-0.166773963,-0.205622879,-0.240107073,-0.238811869,-0.260729113,-0.311326137,-0.327089046,-0.293536392,-0.325821787,-0.240637661,-0.288852235,-0.315269303,-0.390813138,0.08442747,0.266411137,0.105872343,0.077890792,0.393170784,0.838846285,-0.308905506,-0.343936258,0.172887904,-0.417920537,-0.80813474,-0.289287388,-0.340513119,-0.209876637,-0.287104502,-0.662904643,-0.249579199,-0.281505727,-0.171513766,-0.259460815,-0.300487219,-0.387923955,-0.395568182,-0.204758112,-0.240106186,-0.108787146,-0.129253418,-0.198654149,-0.254298039,-0.263470659,-0.227975168,-0.181371811,-0.200880164,-0.035763967,-0.073672052,-0.360890667,-0.342726367,-0.286271735,-0.288282641,-0.587869619,-0.252588829,-0.62953233,-0.251074298,-0.524073194,-0.265223558,-0.659652956,-0.097320298,-0.393330105,-0.139540057,-0.19908123,-0.194565856,-0.210027653,-0.519137268,-0.540819232,-0.533747539,-0.491155381,38,0.353554908,0.94610912,-3.290356788,-2.594136077,-0.191069063,-2.212721177,-1.11647462,-1.439573675,-0.600013474,-4.138212242,1.012178628,21.6219413,-0.267518384,-0.125494376,0.800062517,0.748559989
551,-0.954253674,-1.004153752,-0.81110041,-0.813446454,-0.72288129,-0.821760258,-0.96910546,-0.934746957,-0.874930809,-0.888396961,-1.020277127,-0.949058783,-0.828826419,-0.866240456,-0.843151691,-0.81257505,-0.576228094,-0.547745974,-0.445806925,-0.377354535,-0.396905741,-0.378793247,-0.932966465,-0.913028971,-0.633382912,-0.600318687,-0.467819501,-0.50280116,-0.127488711,-0.122137334,-0.092467485,-0.258534379,-0.467610525,-0.514313012,-0.80160819,-0.788620927,-0.835595467,-0.844567421,-0.821946034,-0.812483748,-0.593670596,-0.596784578,-0.87912973,-0.863648232,-0.97538005,-0.955876233,-0.91055344,-0.905035631,-0.503296043,-0.584938396,-0.949855479,-0.645218528,-0.588080731,0.077890792,-0.753481949,-0.210143008,-0.947709639,-0.816475973,-0.80637992,-0.882173011,-0.538506269,-0.943257148,-0.802354732,-0.862078909,-0.890418318,-0.524510993,-0.95069081,-0.48254036,-0.499534122,-0.88841838,-0.870787121,-0.837041662,-0.81877151,-0.822367104,-0.812479274,-0.379077525,-0.428392491,-0.840988986,-0.838089413,-0.371523209,-0.35868907,-0.312185982,-0.300407298,-0.12068554,-0.118526646,-0.572740393,-0.577978604,-0.891498646,-0.919319383,-0.509957382,-0.961769848,-0.503666183,-0.969585077,-0.876265959,-0.908440205,-0.577675508,-0.855005314,-0.848205935,-0.956234753,-0.998928636,-0.946934821,-0.95443925,-0.694633223,-0.805411395,-0.657145115,-0.826613313,38,2.223279339,2.216449505,-7.10475777,-9.675458636,-0.771532275,-6.722289278,-8.560402801,-17.12270495,-10.60277223,-25.77077578,1.112229335,165.7114384,-0.178486152,-0.111961333,0.058252519,-0.701515436
552,1.72374334,1.512058171,1.438019882,1.447779003,1.802203143,1.944872983,1.077489712,0.999896235,0.850486541,0.976314381,0.93640621,0.990653642,1.263558444,1.27425722,1.637190487,1.571890234,1.853062834,1.843390262,1.935312764,2.316541706,1.841029382,2.341923956,1.447056958,1.52968866,2.211636723,2.369114035,2.391778754,2.376893309,0.323303155,0.16436451,0.583744761,0.517321234,2.352169904,2.305531861,2.22874734,2.313064479,-0.28800046,-0.243006858,2.068872289,2.159722586,-0.306199183,-0.281262034,1.670285597,1.767106841,0.393618609,0.60106682,1.370671864,1.445006885,1.828235532,1.810052741,-0.365191692,-0.355586186,-0.364337675,0.077890792,-0.613157314,-0.384974557,1.639058533,1.021772225,1.886606597,2.067195645,2.427406916,1.530536375,1.000341794,2.356854886,1.912555187,2.552926751,1.549479579,2.357073821,2.295982643,1.331056742,1.422824147,1.284038994,1.281375003,2.070144746,2.158894244,-0.22516217,-0.242261512,2.107528315,2.164866214,-0.206600896,-0.175689608,-0.217878092,-0.239406797,-0.078224754,-0.118526646,-0.165337074,-0.10747413,0.5303442,0.481139352,1.484595888,1.319529264,1.65179159,1.442212883,1.730585929,1.410368987,1.681118485,0.869305433,1.945227073,0.93741998,0.910707046,1.193849988,1.225161719,0.073754472,0.241369281,0.038368495,0.577340252,289,2.887216917,1.810954272,3.215919105,2.58357447,0.704412406,2.265710599,3.124880635,1.590134119,1.040946655,5.955221021,1.130536729,203.9634473,0.838716228,-0.124075321,0.450531274,-0.194135119
