id,AUS_MORT_DTH,Density,Judaism,Education,Marriage,DEATHS
432,94.42872878,165.9240805,0.00044677,0.06784529,0.062803166,92
433,1.755651437,350.2973238,0,0.128455285,0.066666667,0
434,36.67958836,390.871344,0.003975727,0.333124085,0.02789984,38
435,14.05230877,201.2480687,0,0.102899576,0.07708628,11
436,29.13508008,358.3652412,0.002681735,0.093956518,0.037544297,27
437,16.01961689,190.8285336,0,0.105332025,0.081779522,32
438,31.91184925,125.0945995,0,0.06988978,0.06012024,33
439,151.5458381,127.3278121,0.050165837,0.340692371,0.033115672,118
440,67.83897306,229.1603086,0.000836228,0.064196578,0.053261289,72
441,161.7666735,95.73665369,0.000322851,0.054045328,0.067798799,179
442,214.1030655,93.84265447,0.015677882,0.169569978,0.049820824,182
443,8.491594749,288.7561256,0.003670473,0.1545677,0.063213703,14
444,120.7814403,134.8137591,0.000798379,0.177547135,0.039181969,120
445,12.5410817,506.3359086,0,0.044566929,0.055275591,29
446,0.238987437,104.608009,0,0.36,0.36,0
447,107.672613,157.3287721,0,0.065938607,0.050295159,104
448,46.23241036,246.450486,0.000877655,0.123310514,0.03756363,78
449,32.7832464,208.7346664,0.000438404,0.104632471,0.044863364,19
450,55.7424482,198.6816216,0.000361174,0.095981941,0.050564334,54
451,91.80101144,189.2027084,0.000345443,0.065922045,0.044562151,85
452,23.3127685,239.5253914,0.003402579,0.066260745,0.053545845,25
453,5.666661751,674.2947026,0.002355404,0.243653494,0.022768909,0
454,39.43744451,294.4916981,0.000344412,0.136731531,0.028586189,36
455,29.0238156,162.9696132,0.000634249,0.062790698,0.057293869,45
456,93.34332202,120.1157164,0.00026757,0.062879058,0.084373885,85
457,40.71032939,251.6069055,0.000585766,0.105144977,0.043444303,29
458,80.70856579,247.8919035,0.000299895,0.071624931,0.039836057,110
459,19.89667458,132.1828926,0,0.179847909,0.079847909,11
460,56.21040421,188.772882,0.00207332,0.288285741,0.056922062,48
461,42.91950058,116.56706,0,0.065760544,0.063761743,53
462,254.6186539,86.9182193,0.001310379,0.070534544,0.073833085,269
463,142.6378026,115.9720614,0.003022609,0.101801475,0.079857333,176
464,17.80745099,320.8769184,0.001225061,0.142107105,0.041827091,12
465,34.88255237,169.2250021,0,0.044384211,0.068439776,41
466,25.14862537,270.3129853,0,0.13871727,0.03030303,18
467,135.518202,154.901701,0.000476372,0.074361662,0.055402058,158
468,147.4528788,117.9563271,0.005979417,0.307882481,0.024665095,102
469,31.54541058,283.8764763,0,0.098157454,0.038302624,23
470,93.39214183,111.7867071,0.000287356,0.069636015,0.04664751,91
471,100.279355,182.4403438,0.000491938,0.275102487,0.03826182,96
472,29.28292033,277.1239996,0.000739372,0.113863216,0.032162662,30
473,20.12552228,148.9650782,0.001000667,0.037358239,0.077718479,28
474,38.55157606,147.6723025,0,0.049885825,0.05866854,50
475,88.59987345,167.6638964,0.013126893,0.352137327,0.050555369,130
476,56.2920133,193.473272,0.001101827,0.132953815,0.027637499,28
477,37.25590986,132.3816817,0.000608273,0.254257908,0.02919708,25
478,142.2058529,151.1752123,0.000558191,0.040375849,0.06163364,168
479,119.3073175,104.6457188,0.007128554,0.240528634,0.03772527,66
480,49.40366871,79.12367851,0.006139678,0.1568176,0.053977999,26
481,40.4087817,212.924014,0,0.047187355,0.064272431,32
482,12.92111029,328.9191026,0.000705882,0.132,0.043294118,6
483,17.03817306,158.3503108,0.001853225,0.102668643,0.077094144,16
484,53.20327133,114.6733997,0,0.063760039,0.06441567,37
485,94.59864133,145.6680541,0.000217707,0.076632801,0.05413643,84
486,100.4947969,136.5642842,0.00029146,0.057563393,0.060113669,94
487,32.14146993,176.5009507,0.001586462,0.295963335,0.053939714,22
488,18.00250737,259.3527615,0.002355965,0.281430713,0.043264082,9
489,32.00475516,162.8820459,0.002301937,0.26050259,0.057356608,24
490,80.5921903,112.0207798,0,0.118852459,0.044749668,115
491,35.22064353,324.2416621,0.000262697,0.035901926,0.046409807,37
492,23.88983568,145.4174925,0.000863558,0.043753598,0.054691998,36
493,63.79729188,145.7898874,0.002365337,0.20105365,0.03354478,40
494,108.3204609,187.6746077,0.00122977,0.098480004,0.04304196,84
495,73.59861855,167.2178125,0.000325018,0.107743561,0.044364996,50
496,25.53758448,120.7631835,0,0.049610895,0.059014267,20
497,13.99875401,358.3176043,0.000598086,0.109848485,0.042464115,14
498,149.3161571,156.2992274,0,0.057974119,0.06397292,177
499,113.5238231,102.2340482,0.000516974,0.15087024,0.061950715,95
500,58.25168352,185.539702,0.000370096,0.117598075,0.050888231,46
501,20.85692822,117.4190166,0.00122499,0.29277256,0.052266231,13
502,151.6952905,121.9022683,0.000757084,0.143954142,0.057268008,128
503,12.76255874,200.8217985,0,0.160358954,0.044869294,9
504,267.2751511,89.79510405,0.001958333,0.264791667,0.027625,345
505,22.6941284,245.3057417,0.003053709,0.265852344,0.04993713,21
506,0.097670206,153.5780523,0,0.2,0.466666667,0
507,123.5065994,130.316923,0.082820752,0.307362535,0.041255048,127
508,70.95307551,112.3982286,0.000376176,0.092539185,0.058557994,88
509,94.01015848,116.2321198,0,0.059028096,0.056831701,113
510,96.61928173,69.7169331,0,0.057749406,0.095902613,100
511,0,NaN,NaN,NaN,NaN,0
512,91.40735307,109.2472286,0.011616263,0.198377729,0.043961546,82
513,82.36212655,170.6488235,0.001849875,0.141515475,0.040270366,55
514,107.698911,130.7905518,0.000993895,0.102513134,0.049410762,132
515,108.6179119,132.0776634,0.000418235,0.067057019,0.061201729,122
516,80.04439006,186.021781,0.003760913,0.140832774,0.055137676,70
517,9.30535072,488.6435919,0,0.038486914,0.035407961,22
518,74.70921353,146.2202516,0.001373123,0.230959356,0.041285244,38
519,6.994353479,346.1363523,0,0.046261875,0.031391987,16
520,106.2250851,145.389387,0.005568506,0.344211344,0.054972805,117
521,44.82677952,139.5148183,0.000479693,0.057723057,0.050527662,64
522,235.4170537,114.6178647,0.009413334,0.353481822,0.04087759,226
523,9.7470192,456.4472388,0,0.137109463,0.050348393,18
524,39.38871352,147.250303,0.001206897,0.085,0.055172414,44
525,29.39254001,225.1931952,0.000453241,0.065870977,0.049856474,46
526,116.96197,85.57482404,0.00059946,0.069237686,0.067539215,137
527,20.56601012,241.1746357,0.000604839,0.056451613,0.043951613,15
528,100.8564827,145.5731908,0.001430323,0.230350089,0.050265631,90
529,12.02960709,197.8451983,0,0.073109244,0.045798319,6
530,70.74573469,119.8517485,0.000825569,0.053661988,0.066635216,91
531,10.82461866,230.2159623,0.002407705,0.184189406,0.035714286,10
532,20.25771339,318.9402415,0.001702523,0.127379663,0.025692617,14
533,61.87416905,117.5288511,0.003575358,0.132975798,0.038228823,37
534,21.78870612,197.4417378,0,0.063226406,0.055788006,29
535,18.60082448,167.1968898,0,0.191961415,0.049196141,9
536,17.39214053,145.6404975,0.001184366,0.332412159,0.027240426,10
537,142.984638,137.7700449,0,0.06690695,0.053149906,111
538,19.10763312,275.5966669,0,0.203380175,0.039498671,14
539,63.24298678,139.5886003,0.001132759,0.142161305,0.041345718,49
540,21.69881253,206.0481417,0.001341982,0.097740998,0.081413554,30
541,45.6229859,95.39051236,0.000689338,0.147977941,0.06640625,120
542,120.2367648,121.76808,0,0.059353869,0.051430913,123
543,54.82850627,89.78905928,0.001828154,0.176315255,0.0511883,45
544,30.71458368,117.2407231,0,0.055540128,0.05665093,42
545,10.19512237,198.9186521,0,0.044871795,0.104043393,15
546,88.19451193,167.0852265,0.000950054,0.216951683,0.058224756,112
547,110.4080715,114.2126643,0.001506741,0.113243458,0.052894528,86
548,148.7561653,125.1376705,0.001826484,0.209615901,0.037066882,152
549,47.8743951,166.8532831,0.000375563,0.064471708,0.054206309,88
550,31.09992493,249.2932063,0.002837611,0.075067716,0.046433639,38
551,38.3916372,94.89045703,0,0.054076311,0.060664288,38
552,173.7535876,116.7515462,0.000345066,0.089519866,0.057034408,289
553,49.45716018,181.7330386,0.000890076,0.133400089,0.029706275,21
554,119.8092934,169.2940458,0.011290243,0.166001085,0.042104225,126
555,70.6318106,147.0583851,0.00182921,0.187830943,0.035236353,68
556,27.51442876,288.0670381,0.000504668,0.091471108,0.04226596,23
557,19.41158042,196.8927783,0.000784929,0.111459969,0.058346415,21
558,62.95201393,240.6436118,0,0.07307413,0.035051819,52
559,68.1812941,123.6409504,0,0.100237248,0.064887307,83
560,82.68632335,201.1215317,0.000661455,0.104389657,0.038364402,85
561,60.17022385,93.23548494,0.000534759,0.072192513,0.072905526,75
562,52.81764228,134.3869149,0.000563539,0.078050155,0.07227388,58
563,33.02521278,270.5811484,0.000671441,0.056624888,0.049686661,35
564,30.50977186,98.59136324,0,0.055851064,0.066821809,37
565,0,NaN,NaN,NaN,NaN,0
566,21.27678448,216.0100839,0,0.065274151,0.048520453,42
567,53.99436917,115.141636,0,0.051150072,0.072543027,66
568,97.46840059,131.4785092,0.000624268,0.164806867,0.059851736,134
569,54.35558591,143.5179084,0,0.058966799,0.058582233,51
570,25.99443784,238.2432749,0.001453254,0.126594542,0.044727919,24
571,47.2183091,176.9228962,0.003591094,0.349892267,0.03854441,41
572,0.545910765,175.8529163,0,0.03125,0.0625,0
573,26.74851364,243.9387881,0.00045977,0.066360153,0.045057471,39
574,56.29745387,101.603174,0.003671329,0.294230769,0.053846154,76
575,76.94695488,254.6559514,0.000408267,0.146057668,0.032967594,122
576,27.51030526,219.1542385,0.00099519,0.107480511,0.047934981,14
577,6.278498835,452.0188782,0,0.157505285,0.053911205,4
578,117.4646999,126.8976979,0.002549309,0.211055951,0.050852006,109
579,75.86494328,112.8716325,0.000350345,0.055004087,0.066799019,86
580,33.84731754,112.9483894,0.001307873,0.051530212,0.061208475,31
581,4.333644196,563.4980376,0,0.028665029,0.039312039,12
582,82.08942831,126.5936457,0.000577367,0.136451116,0.07717475,118
583,0,NaN,NaN,NaN,NaN,0
584,186.2412531,115.5705282,0.002462368,0.161076008,0.044229697,261
585,35.15226933,273.5527516,0.002079867,0.356177205,0.038581531,41
586,125.8466565,163.4608385,0.001555588,0.232414564,0.048660736,194
587,48.91892007,188.6386696,0.000650195,0.110316428,0.039011704,31
588,37.18707922,113.184474,0,0.048229983,0.056070325,27
589,143.37806,138.7729754,0.005980801,0.11197668,0.048700809,127
590,103.1481969,176.3966849,0.001483924,0.191920857,0.040450673,69
591,140.6609619,137.4155256,0.002121165,0.216203632,0.037611879,108
592,21.70250237,200.2534052,0.001840773,0.304878049,0.042797975,7
593,36.50408448,197.8134804,0,0.080598255,0.044315192,53
594,28.9207051,142.5968,0.005092144,0.146459748,0.06013579,18
595,94.58274601,137.889843,0.001686858,0.23761693,0.050912437,75
596,98.16313189,125.5664908,0.000649035,0.135567094,0.067093948,98
597,118.5263399,88.19980446,0.002200115,0.202506218,0.039793381,123
598,78.92194435,192.5826857,0.000263175,0.055793144,0.049476939,103
599,29.24706121,124.6279062,0.000823045,0.057887517,0.082030178,37
600,73.78434689,125.1213894,0.000324957,0.042461005,0.08394714,62
601,82.62393956,200.3051426,0.000664653,0.121450151,0.046888218,74
602,38.45408663,109.9493024,0.000709555,0.107142857,0.06102176,33
603,57.12958828,98.46036301,0,0.069155556,0.058133333,87
604,36.59772482,292.0400122,0.000842066,0.146893713,0.03125,48
605,145.7300761,115.2198671,0.002024894,0.188315169,0.037996546,132
606,67.40453843,153.4911482,0.001933114,0.22656099,0.049101102,43
607,52.60992267,111.6139257,0,0.053133515,0.05619891,52
608,25.7972782,141.9141962,0,0.240644633,0.027314941,30
609,146.2830741,92.62178886,0.000664256,0.137427116,0.059340173,156
610,70.94457566,109.9872672,0.000384468,0.073433295,0.070998334,92
611,6.313600929,318.6770945,0,0.111829026,0.056163022,7
612,141.2300841,180.5918347,0.000352872,0.052930798,0.065085277,186
613,80.45190668,109.941459,0.000678349,0.054946297,0.055624647,108
614,17.54557048,210.42348,0.000812568,0.063651138,0.061213434,14
615,45.10095912,144.2763109,0,0.050099892,0.065929,57
616,0.008498885,0,NaN,NaN,NaN,0
617,77.74158202,120.4760664,0.000747384,0.178197736,0.038970745,66
618,42.91813375,170.906779,0.000817996,0.092160873,0.046625767,29
619,16.54074254,546.2874462,0,0.044046038,0.04105799,25
620,22.71546921,176.9719112,0.000746269,0.053482587,0.052736318,20
621,107.5495289,115.2957165,0.001048387,0.179677419,0.04483871,132
622,31.23549218,439.3399637,0.000582963,0.065364716,0.052539532,29
623,18.29545953,476.5663298,0.000344076,0.09393279,0.039798142,8
624,142.4452522,144.1676692,0.003457343,0.125925205,0.041634203,118
625,21.7709315,437.1425266,0.000630451,0.095828517,0.040559,21
626,43.24056246,103.0976414,0.000897263,0.068640646,0.066397488,53
627,28.03126534,160.8204248,0.000887311,0.054791482,0.049911269,30
628,22.82645835,252.1197074,0.001390096,0.062901825,0.054735013,21
629,191.1426952,97.53969399,0.001394551,0.13060502,0.049452907,209
630,23.39236476,235.3331976,0,0.066121708,0.05013624,29
631,131.283576,112.1617833,0.00040747,0.116468591,0.046859083,121
632,0,NaN,NaN,NaN,NaN,0
633,120.4484774,224.0044921,0.000296505,0.099736852,0.037285497,152
634,13.73280967,265.8596519,0.000821693,0.079704191,0.041906327,16
635,87.03600971,85.32100707,0.005251818,0.327363318,0.048478319,68
636,151.5255836,121.5174333,0.006625754,0.178895346,0.050670722,179
637,45.92161003,126.9554791,0.002401372,0.124013722,0.068782161,22
638,95.08586924,101.3925631,0.000622342,0.066901774,0.082460326,109
639,40.68798488,364.1615589,0,0.051697375,0.038131876,42
640,28.26033072,217.1241399,0.001303781,0.117992177,0.081323338,27
641,36.63851325,242.7500248,0.002023836,0.217787272,0.028671014,20
642,13.94137179,377.1508342,0.002472423,0.166793458,0.054773678,20
643,126.2390512,118.8063429,0.000666756,0.086811575,0.06047473,147
644,0.09876094,263.261975,0,0.230769231,0.115384615,0
645,39.37521742,153.827722,0,0.054317319,0.068680865,34
646,176.2776728,105.7592814,0.000375476,0.103416832,0.054283109,205
647,18.58316734,236.1814818,0,0.054910002,0.03804967,13
648,22.81062099,480.3902536,0,0.036959299,0.036868042,46
649,44.32436801,490.610492,0.000367884,0.145130139,0.029522671,33
650,190.2742622,112.6847097,0.000279838,0.124854251,0.057646565,193
651,57.93227084,137.7297987,0.051134227,0.133600702,0.036345407,45
652,13.64682849,495.0600796,0.002368265,0.308318532,0.052101835,3
653,199.2752486,101.1766396,0.001289555,0.193135602,0.043001686,152
654,28.66000374,177.1109329,0.000591017,0.087273444,0.051221434,23
655,159.3310324,91.12474691,0.000275501,0.076933673,0.047041807,137
656,106.3688366,82.8062079,0.003405995,0.109559491,0.064713896,86
657,38.67950336,183.9216997,0.000843407,0.14351982,0.045262862,30
658,0.126602379,189.5698975,0,0,0.416666667,0
659,0,NaN,NaN,NaN,NaN,0
660,163.3649252,112.374183,0.000599194,0.087754657,0.068743872,122
661,0.869551861,271.4041688,0,0.13559322,0.122881356,0
662,25.20854684,208.5800516,0,0.064853556,0.0405097,35
663,63.73019906,92.79745062,0,0.095705107,0.077274264,81
664,189.5276793,122.3409693,0.000345021,0.124078147,0.051796265,197
665,60.84317723,105.3856865,0.001247661,0.099968808,0.055053026,43
666,45.75667935,317.3088652,0.000757628,0.069977271,0.047661685,65
667,134.0067574,120.4342252,0.002416507,0.249891567,0.036619369,77
668,112.3298475,337.0965138,0.000554587,0.106692019,0.030396662,146
669,132.0422448,110.5555273,0.000685025,0.12296205,0.067474997,190
670,0.335622122,101.3044069,0,0.088235294,0.264705882,0
671,75.43991736,105.2890867,0.000755382,0.057660833,0.06370389,100
672,54.07150807,319.0589761,0.00040575,0.064977974,0.039125898,45
673,0,NaN,NaN,NaN,NaN,0
674,157.2934357,127.901078,0.000447361,0.075603937,0.046774033,195
675,85.03338229,193.8062389,0.000728155,0.066747573,0.046966019,120
676,0.096237459,633.8488247,0,0.049180328,0.049180328,0
677,123.766381,111.4276744,0.000217533,0.042563991,0.070843304,126
678,0.005754051,1216.534312,0,0,0,0
679,32.15477787,119.6711735,0,0.050155925,0.061850312,25
680,19.58755428,122.2204654,0,0.061403509,0.073517126,25
681,15.11491784,241.6156037,0,0.061336254,0.040525739,12
682,18.25789884,145.6355971,0.001504325,0.320797292,0.026701768,8
683,30.64365895,182.6479014,0.000536001,0.059496159,0.044488119,31
684,157.8736741,130.0913538,0.000827734,0.16734833,0.041435388,139
685,185.0157313,83.86313907,0.000708946,0.10808198,0.057424594,203
686,39.59189332,105.2740763,0.00071977,0.050383877,0.069337812,31
687,74.71624784,232.626778,0.000517807,0.093205224,0.049479316,74
688,33.25604582,219.1781921,0.000411579,0.075730553,0.033612292,30
689,45.13602655,149.5922551,0.002221564,0.113151659,0.050207346,35
690,23.61966667,230.1048561,0.001287948,0.107819687,0.041030359,15
691,46.57199099,342.3302217,0,0.037696795,0.052436806,46
692,46.16495065,155.637554,0.000417537,0.102713987,0.060681976,58
693,45.85320794,137.3949672,0.002539683,0.07952381,0.057301587,80
694,42.9977155,235.1055139,0.004451479,0.318725888,0.051736077,37
695,52.05095809,220.8028521,0,0.0623858,0.045853998,52
696,35.27534542,132.3303838,0,0.069622965,0.058697515,28
697,52.10748624,202.9075045,0.002175352,0.279390901,0.051640972,58
698,91.25192873,109.7072702,0,0.029467586,0.080011987,103
699,55.2222875,148.3277925,0.000732511,0.216945428,0.035770968,33
700,34.08655429,210.2295216,0.000837287,0.2352777,0.041864359,25
701,48.5692199,250.2407909,0.001069607,0.115270693,0.037024848,32
702,90.06912701,78.46195733,0.000849017,0.058157634,0.063959247,103
703,111.8144639,120.9861365,0.000887049,0.084047901,0.057806032,130
704,52.28315761,126.082668,0.001972087,0.105582524,0.076456311,62
705,52.2559576,161.6275041,0.000591996,0.100402557,0.073644329,60
706,0.560335396,551.4554357,0,0,0.058252427,0
707,87.22973577,135.2405793,0.000593371,0.062982114,0.06815292,87
708,42.29364276,178.3246727,0.000397772,0.184168656,0.07557677,42
709,5.867219898,726.7496488,0,0.107879925,0.038930582,4
710,55.94268112,215.2381645,0,0.050328046,0.055726269,60
711,0.002495387,1602.957929,0,0,0,0
712,112.4623328,131.910833,0.001550388,0.099898888,0.07165487,87
713,87.3845554,190.3082292,0.00078172,0.083644017,0.052736019,66
714,87.19392204,183.4416852,0.000437637,0.143357299,0.05132854,106
715,32.15355105,171.2719068,0.004539677,0.373343018,0.038133285,31
716,58.51237924,142.2604944,0,0.04144642,0.054420951,55
717,49.01943624,101.0823539,0.001210898,0.07568113,0.077699294,40
718,104.6413255,151.2595519,0.002716705,0.093947435,0.045299469,89
719,91.46768018,178.106627,0.000613836,0.090786324,0.049904855,77
720,109.5188998,79.41095114,0.001724733,0.091295849,0.07864781,120
721,10.70254002,364.4929139,0,0.049218149,0.055883107,13
722,14.71786891,520.3878392,0.001175088,0.118292205,0.04125865,13
723,13.41797361,590.7002226,0.001387837,0.160358314,0.017158718,8
724,19.52519185,221.96965,0.000922935,0.079372404,0.046608214,21
725,101.055088,206.8772627,0.000478332,0.095857649,0.041854013,82
726,51.76384821,156.6730504,0.000369914,0.04352651,0.063008631,60
727,118.5765033,131.4257004,0.001026694,0.183329055,0.05736653,112
728,76.73220916,205.2462737,0.000190488,0.150295257,0.044891739,91
729,34.59838047,136.0179273,0.001487463,0.172970676,0.056098598,34
730,156.6669228,93.40197498,0.00416866,0.136677373,0.057882867,135
731,3.834094853,458.2567901,0,0.023335231,0.023904382,7
732,111.3029461,127.5707472,0.001267695,0.14310867,0.041763504,80
733,41.59226298,95.83513169,0,0.053186152,0.098845961,46
734,30.9685762,185.3814642,0.000870928,0.046855948,0.071590315,39
735,39.01489094,175.0869946,0.002927829,0.193090324,0.051383399,21
736,23.31263331,123.1092156,0.004181185,0.28989547,0.057839721,11
737,25.70162076,206.7573889,0.001129093,0.075461046,0.056831012,31
738,17.58282517,145.027888,0,0.249803922,0.054901961,12
739,121.4695603,86.58136222,0.001616431,0.092136541,0.058286584,114
740,25.0668428,149.7196926,0,0.078870237,0.053557154,24
741,107.7903075,134.2050166,0.000483893,0.076869902,0.050532283,148
742,66.6449085,102.88858,0.004229255,0.294881143,0.03295902,87
743,141.8375881,91.49196747,0.000308238,0.100408415,0.062880481,200
744,93.32081993,117.5193275,0.000820644,0.090726726,0.088173612,82
745,60.9307381,235.1850716,0,0.072365666,0.040753664,51
746,33.82235787,156.109755,0.007575758,0.18655303,0.063825758,37
747,17.5503236,199.5974593,0.002283757,0.102483585,0.065372538,15
748,73.76893719,238.3252446,0.000341278,0.090154144,0.051476025,83
749,49.15111797,73.91490061,0,0.163501239,0.069639416,80
750,96.65090057,162.0264261,0.003448276,0.2550447,0.034482759,83
751,38.36444183,306.1167956,0,0.063692098,0.042660082,25
752,20.97594181,225.4487566,0.002114612,0.105307676,0.047155847,18
753,109.293354,108.5610384,0.000337126,0.102486304,0.05562579,114
754,33.31995199,84.60396343,0.001418943,0.11280596,0.086910252,36
755,0.042880731,2588.575264,0,0.027027027,0,0
756,51.70564664,97.68758981,0,0.058998218,0.077410414,57
757,96.84831049,84.07993861,0.001719268,0.139751934,0.070489991,85
758,28.37186779,98.54832331,0,0.062947067,0.073319027,38
759,33.50398307,196.0065461,0.001065936,0.134155627,0.037916857,17
760,4.864570037,689.680686,0,0.050372578,0.031892697,8
761,0,NaN,NaN,NaN,NaN,0
762,57.81712805,109.4831275,0.000473934,0.081990521,0.051342812,86
763,99.41179935,124.2910809,0.00242797,0.278650049,0.035043703,62
764,93.75849881,198.3820159,0.000430108,0.1,0.044462366,67
765,80.4163227,137.708361,0.002347842,0.120010836,0.057160917,97
766,37.57282299,250.6598986,0,0.088235294,0.030473561,28
767,30.78713324,117.126852,0,0.081808098,0.067665003,42
768,175.2964292,119.2722527,0.002247943,0.173809068,0.05667687,217
769,27.27319418,164.4105186,0.001338091,0.099018733,0.065343443,19
770,141.4725398,133.5100086,0.000264718,0.053790767,0.060461669,182
771,2.259904241,651.797529,0,0.184657162,0.023082145,3
772,84.09137349,187.4627485,0.00234712,0.255772647,0.044975894,90
773,83.09659619,115.8531208,0.001661992,0.12226031,0.072608289,126
774,62.66653218,173.9365435,0.000733945,0.072568807,0.041284404,53
775,26.49366871,286.8987335,0.000920931,0.127483226,0.038284436,20
776,64.02765453,288.4066289,0.000379075,0.031138308,0.046897,106
777,208.7080466,113.0909919,0.012540779,0.337372368,0.034614244,243
778,57.98408076,226.6656611,0.000532603,0.130183368,0.032108347,45
779,73.21084163,116.3898654,0,0.053162774,0.057622345,84
780,62.82430633,98.27406558,0,0.060090703,0.060900551,63
781,88.30455208,133.4812274,0.000678714,0.070331721,0.060490371,100
782,59.09408277,188.6652517,0.000269082,0.040452058,0.06646336,72
783,70.09012525,189.6130154,0.000978179,0.243190369,0.04620015,55
784,32.20354337,119.6762715,0,0.039958485,0.059418786,50
785,58.64489806,179.9645041,0.000284252,0.219537616,0.026435475,52
786,160.1560408,109.5306796,0.00245126,0.287139437,0.041044351,117
787,85.06607523,128.464843,0.002562225,0.113195461,0.061767936,71
788,80.80889086,194.3474268,0.00031837,0.058516396,0.052913085,129
789,95.50074845,174.4279524,0.00048025,0.057329812,0.071197022,75
790,3.867140555,751.4596272,0,0.045423262,0.02752925,3
791,6.590164071,422.9029763,0,0.060997488,0.035522067,8
792,110.342981,101.1573179,0.000627128,0.116735352,0.066833901,107
793,85.80128336,120.3128857,0.002615519,0.277923084,0.039039039,57
794,67.76614209,144.3641279,0,0.058775427,0.05090463,77
795,35.87514894,111.4699205,0,0.090522631,0.042510628,41
796,9.647760486,336.6584405,0,0.070197044,0.064039409,8
797,25.94516815,115.8597232,0.00499002,0.376247505,0.036926148,17
798,26.21829648,112.2117145,0.001019714,0.03025153,0.099932019,38
799,61.08656357,154.927687,0.000316991,0.058326289,0.050929839,65
800,213.8921825,95.30035067,0.000392465,0.04405416,0.073047488,304
801,36.35108744,105.5814357,0,0.051849922,0.062272017,61
802,84.63202791,219.6213474,0.004357885,0.321676441,0.047560123,86
803,60.40240768,195.6710081,0.002622895,0.097300956,0.054657754,50
804,42.68531612,139.3219154,0,0.17908189,0.057171683,38
805,33.38632277,220.3596979,0.00135925,0.120429523,0.043903765,34
806,186.6913814,138.9244635,0.001233806,0.285818939,0.028069093,168
807,170.5414174,121.9175982,0.023855329,0.342391304,0.025971528,126
808,65.75078455,83.60356516,0.000545752,0.057122067,0.065854102,90
809,60.95198572,262.6493594,0.000437254,0.03223187,0.050096821,84
810,86.76616826,196.2977085,0.001702677,0.109734617,0.046911696,89
811,72.55189959,133.2011988,0,0.066846026,0.072847682,91
812,60.81647942,217.5561645,0.00022674,0.090015872,0.038319099,49
813,94.1995915,129.9050219,0.000898913,0.189343793,0.037264035,74
814,48.3090171,122.233909,0,0.139881456,0.044199831,42
815,61.98147822,171.1317688,0,0.08296408,0.033751296,66
816,187.5535936,129.1470856,0.013500124,0.340434316,0.031747998,149
817,24.22708729,144.1361877,0,0.045532646,0.063573883,36
818,48.21296069,211.5406284,0.000784391,0.166977155,0.050495147,32
819,61.60530133,147.130195,0.00033098,0.079545455,0.056818182,62
820,23.58317869,153.7112553,0,0.06537931,0.064275862,14
821,23.14421463,292.8593649,0.003098259,0.105488345,0.036588964,16
822,19.47008454,264.6624358,0,0.038036095,0.054143218,18
823,69.63213192,450.9556025,0.003343843,0.246170504,0.030476736,54
824,16.39416325,184.6998809,0,0.062417437,0.071334214,7
825,115.054298,198.7061795,0.027775348,0.345464089,0.05896247,128
826,10.08360193,243.9604436,0.002845528,0.155284553,0.03495935,5
827,114.2269627,112.4165407,0.002024764,0.144614905,0.037302391,93
828,126.3258432,94.97660729,0.001333556,0.115435906,0.048174696,190
829,102.4374008,153.606006,0.022116301,0.317190976,0.027073403,97
830,30.28571987,200.8867554,0,0.043228139,0.07938856,27
831,54.08155935,144.5039694,0.000383877,0.056685861,0.070121561,43
832,122.9977197,130.9536472,0.009436891,0.238591917,0.038554666,92
833,26.73816267,374.259074,0,0.056160688,0.04137104,24
834,35.78244146,240.844382,0.003713159,0.156416802,0.026224182,20
835,41.63811264,114.894737,0,0.085493311,0.0625,45
836,66.03998926,136.1144982,0.000333741,0.06363333,0.091667594,69
837,77.79009415,213.5361858,0.000301005,0.028475107,0.052435133,108
838,166.8992359,151.9419779,0.000473205,0.086596475,0.050120273,176
839,191.8836909,118.7542302,0.002238118,0.280993549,0.047395445,252
840,23.78351528,245.1698133,0,0.05093466,0.04424627,31
841,66.24458827,109.171182,0.001382743,0.075082965,0.081028761,92
842,0.575586548,165.0490275,0,0.231578947,0.157894737,0
843,23.65835987,556.7587979,0.002049803,0.220239903,0.028849074,8
844,94.11758108,94.06319094,0.000677736,0.173387552,0.048232238,111
845,108.0869829,101.0760011,0.001556064,0.145812357,0.058581236,145
846,164.69905,116.0844583,0.002249072,0.30629217,0.028819499,146
847,109.4505062,204.0374301,0.001388143,0.198101379,0.032330288,90
848,61.01150681,145.4151924,0.001803427,0.139765555,0.044071235,30
849,15.30449201,130.8112676,0.001998002,0.252247752,0.046953047,15
850,54.68344582,101.2555064,0.002347842,0.153512733,0.043886581,31
851,47.20789003,144.3190957,0,0.050785263,0.068545428,52
852,14.239221,209.8429401,0.002008032,0.259036145,0.035809906,0
853,9.65335865,387.4299232,0.002673797,0.145989305,0.037165775,5
854,200.6348101,112.8119292,0.066006892,0.165282319,0.045418397,135
855,35.51389979,254.6045366,0.000331785,0.093342181,0.04268967,36
856,16.49125558,440.5971374,0.000412882,0.052298376,0.031516653,24
857,59.51289075,213.6343881,0.000471921,0.046877458,0.064259871,121
858,38.92185461,161.785713,0.001429252,0.173257107,0.057805304,37
859,49.25545113,77.29093761,0,0.05095876,0.056737589,66
860,25.6056436,134.1891676,0,0.050931315,0.058207218,48
861,88.51679644,167.6743917,0.001617033,0.175515429,0.045074788,90
